date,exchange,hi,lo,avg
2019/4/17,0.6653,4106.6158,4057.5032,4082.0595
2019/4/18,0.5406,4094.0533,4056.2356,4075.14445
2019/4/19,0.5562,4120.6356,4046.2042,4083.4199
2019/4/22,0.6984,4126.0907,4015.4748,4070.78275
2019/4/23,0.5725,4061.0858,4005.2832,4033.1845
2019/4/24,0.5351,4044.3375,3967.8058,4006.07165
2019/4/25,0.5874,4022.5631,3938.3251,3980.4441
2019/4/26,0.5223,3943.8331,3887.2525,3915.5428
2019/4/29,0.5659,3953.2288,3875.452,3914.3404
2019/4/30,0.4275,3923.1082,3885.147,3904.1276
2019/5/6,0.7261,3791.6119,3647.1405,3719.3762
2019/5/7,0.4885,3738.1767,3671.8341,3705.0054
2019/5/8,0.4148,3722.9325,3642.4981,3682.7153
2019/5/9,0.3713,3656.8966,3584.8227,3620.85965
2019/5/10,0.5437,3732.9238,3589.2906,3661.1072
2019/5/13,0.3794,3702.9012,3658.0004,3680.4508
2019/5/14,0.3754,3683.2619,3630.4388,3656.85035
2019/5/15,0.4042,3741.0406,3674.9931,3708.01685
2019/5/16,0.4265,3745.1405,3707.9032,3726.52185
2019/5/17,0.4712,3745.3555,3637.5826,3691.46905
2019/5/20,0.3997,3644.5,3583.8324,3614.1662
2019/5/21,0.4072,3690.0884,3610.6817,3650.38505
2019/5/22,0.3606,3679.2727,3634.7479,3657.0103
2019/5/23,0.3663,3631.4743,3578.1129,3604.7936
2019/5/24,0.2967,3623.3904,3580.7853,3602.08785
2019/5/27,0.3989,3648.0267,3556.2567,3602.1417
2019/5/28,0.432,3683.2306,3627.7878,3655.5092
2019/5/29,0.3421,3693.2273,3637.3481,3665.2877
2019/5/30,0.3452,3650.9718,3612.6248,3631.7983
2019/5/31,0.327,3668.1796,3627.5448,3647.8622
2019/6/3,0.3691,3672.8136,3613.1274,3642.9705
2019/6/4,0.3192,3636.128,3584.4612,3610.2946
2019/6/5,0.3248,3634.4536,3593.9515,3614.20255
2019/6/6,0.3129,3601.0356,3557.0167,3579.02615
2019/6/10,0.3379,3623.7301,3568.2787,3596.0044
2019/6/11,0.5248,3723.1419,3617.5239,3670.3329
2019/6/12,0.4359,3711.8793,3683.9394,3697.90935
2019/6/13,0.3521,3697.5917,3654.2742,3675.93295
2019/6/14,0.3721,3709.6521,3650.9096,3680.28085
2019/6/17,0.2702,3683.7743,3645.4982,3664.63625
2019/6/18,0.2616,3675.6452,3638.78,3657.2126
2019/6/19,0.4649,3771.347,3715.1331,3743.24005
2019/6/20,0.6247,3845.7912,3717.1857,3781.48845
2019/6/21,0.5682,3856.0856,3817.3068,3836.6962
2019/6/24,0.3702,3853.5452,3819.7692,3836.6572
2019/6/25,0.4589,3838.0578,3755.0099,3796.53385
2019/6/26,0.3026,3809.758,3771.7164,3790.7372
2019/6/27,0.3895,3854.0801,3805.8328,3829.95645
2019/6/28,0.3131,3835.2326,3803.0546,3819.1436
2019/7/1,0.5848,3936.668,3886.909,3911.7885
2019/7/2,0.4859,3942.4257,3918.9378,3930.68175
2019/7/3,0.4127,3927.4365,3878.8405,3903.1385
2019/7/4,0.3659,3906.8894,3854.693,3880.7912
2019/7/5,0.2725,3900.3095,3857.928,3879.11875
2019/7/8,0.4033,3875.7547,3775.0259,3825.3903
2019/7/9,0.2755,3811.0993,3774.7641,3792.9317
2019/7/10,0.2681,3810.396,3774.2304,3792.3132
2019/7/11,0.2772,3830.7387,3774.4137,3802.5762
2019/7/12,0.2778,3820.2354,3774.5224,3797.3789
2019/7/15,0.3725,3844.8683,3745.8549,3795.3616
2019/7/16,0.2972,3828.3256,3799.8665,3814.09605
2019/7/17,0.3503,3820.2713,3787.8973,3804.0843
2019/7/18,0.322,3793.3916,3767.9958,3780.6937
2019/7/19,0.3242,3828.1514,3787.5079,3807.82965
2019/7/22,0.3389,3816.5387,3765.4428,3790.99075
2019/7/23,0.2624,3792.9647,3768.7614,3780.86305
2019/7/24,0.3347,3840.0579,3803.5738,3821.81585
2019/7/25,0.345,3851.0665,3812.9532,3832.00985
2019/7/26,0.3064,3863.5878,3832.5223,3848.05505
2019/7/29,0.3121,3862.7467,3842.426,3852.58635
2019/7/30,0.3464,3890.7298,3861.5698,3876.1498
2019/7/31,0.3022,3856.745,3830.0914,3843.4182
2019/8/1,0.3094,3831.2641,3791.546,3811.40505
2019/8/2,0.3976,3754.5326,3720.0584,3737.2955
2019/8/5,0.3718,3739.5031,3675.6884,3707.59575
2019/8/6,0.4764,3649.8953,3575.8626,3612.87895
2019/8/7,0.3091,3659.0778,3621.431,3640.2544
2019/8/8,0.3246,3675.4603,3646.9386,3661.19945
2019/8/9,0.3127,3689.1774,3628.1163,3658.64685
2019/8/12,0.3009,3699.1047,3643.3161,3671.2104
2019/8/13,0.2803,3686.4302,3658.0126,3672.2214
2019/8/14,0.3342,3717.5579,3680.6086,3699.08325
2019/8/15,0.3247,3694.2985,3612.1108,3653.20465
2019/8/16,0.3235,3738.0964,3687.0751,3712.58575
2019/8/19,0.5102,3791.0946,3720.6894,3755.892
2019/8/20,0.3977,3799.8977,3778.7306,3789.31415
2019/8/21,0.3013,3792.5955,3775.4474,3784.02145
2019/8/22,0.3141,3797.329,3771.2048,3784.2669
2019/8/23,0.3218,3829.3607,3788.0345,3808.6976
2019/8/26,0.3434,3778.8665,3753.1646,3766.01555
2019/8/27,0.4564,3848.2358,3790.873,3819.5544
2019/8/28,0.3248,3822.5883,3790.1384,3806.36335
2019/8/29,0.3077,3808.5954,3774.3968,3791.4961
2019/8/30,0.3538,3828.9698,3778.9189,3803.94435
2019/9/2,0.4036,3855.7768,3799.8166,3827.7967
2019/9/3,0.3576,3856.6813,3833.7571,3845.2192
2019/9/4,0.4634,3886.0012,3846.4215,3866.21135
2019/9/5,0.6648,3970.0038,3909.2087,3939.60625
2019/9/6,0.446,3948.5397,3922.3361,3935.4379
2019/9/9,0.5373,3985.239,3954.8755,3970.05725
2019/9/10,0.479,3976.9225,3938.7441,3957.8333
2019/9/11,0.4816,3971.2237,3922.9531,3947.0884
2019/9/12,0.4034,3975.9311,3933.4366,3954.68385
2019/9/16,0.4035,3982.204,3943.3734,3962.7887
2019/9/17,0.4158,3947.1577,3879.4852,3913.32145
2019/9/18,0.3001,3923.1462,3902.5109,3912.82855
2019/9/19,0.3145,3924.3823,3897.0666,3910.72445
2019/9/20,0.3782,3942.224,3921.4124,3931.8182
2019/9/23,0.3437,3925.1858,3868.214,3896.6999
2019/9/24,0.3209,3927.0115,3886.1404,3906.57595
2019/9/25,0.3272,3889.839,3867.2277,3878.53335
2019/9/26,0.3755,3890.7452,3840.2472,3865.4962
2019/9/27,0.2705,3859.5003,3832.2466,3845.87345
2019/9/30,0.241,3857.2319,3813.5491,3835.3905
2019/10/8,0.2801,3861.6429,3818.5894,3840.11615
2019/10/9,0.277,3845.3403,3805.0671,3825.2037
2019/10/10,0.2893,3877.142,3829.4328,3853.2874
2019/10/11,0.3411,3922.3694,3868.8417,3895.60555
2019/10/14,0.4469,3983.8117,3934.7325,3959.2721
2019/10/15,0.3112,3953.1645,3928.151,3940.65775
2019/10/16,0.3037,3964.0456,3919.0169,3941.53125
2019/10/17,0.2367,3935.8123,3913.9173,3924.8648
2019/10/18,0.3004,3940.5409,3864.9652,3902.75305
2019/10/21,0.2705,3884.7447,3856.0374,3870.39105
2019/10/22,0.2513,3897.4352,3870.5486,3883.9919
2019/10/23,0.256,3901.4243,3862.1965,3881.8104
2019/10/24,0.2601,3890.1955,3852.5828,3871.38915
2019/10/25,0.2824,3899.7223,3849.0337,3874.378
2019/10/28,0.3547,3927.7959,3897.8175,3912.8067
2019/10/29,0.2995,3932.3745,3910.226,3921.30025
2019/10/30,0.2836,3908.0999,3883.4468,3895.77335
2019/10/31,0.3158,3907.1505,3878.8757,3893.0131
2019/11/1,0.3667,3956.0797,3876.4164,3916.24805
2019/11/4,0.3794,3985.3573,3964.0052,3974.68125
2019/11/5,0.4112,4030.6381,3970.8664,4000.75225
2019/11/6,0.3544,4007.5012,3973.7762,3990.6387
2019/11/7,0.3177,4005.3829,3975.5475,3990.4652
2019/11/8,0.3536,4022.0362,3971.5726,3996.8044
2019/11/11,0.3428,3948.6186,3897.5504,3923.0845
2019/11/12,0.2787,3914.8821,3877.7397,3896.3109
2019/11/13,0.2795,3908.4196,3882.4314,3895.4255
2019/11/14,0.3168,3916.9459,3895.1415,3906.0437
2019/11/15,0.3048,3915.1049,3877.0892,3896.09705
2019/11/18,0.2779,3913.1029,3868.3166,3890.70975
2019/11/19,0.2979,3947.0392,3902.3776,3924.7084
2019/11/20,0.2782,3943.2273,3901.9865,3922.6069
2019/11/21,0.2504,3901.8262,3875.9682,3888.8972
2019/11/22,0.3298,3918.8385,3833.5033,3876.1709
2019/11/25,0.3842,3878.2507,3839.4201,3858.8354
2019/11/26,0.4043,3899.1097,3869.5948,3884.35225
2019/11/27,0.2771,3889.9783,3862.7011,3876.3397
2019/11/28,0.2365,3887.6903,3852.0105,3869.8504
2019/11/29,0.2686,3861.6584,3804.8291,3833.24375
2019/12/2,0.2804,3854.7509,3829.3126,3842.03175
2019/12/3,0.2666,3851.1205,3811.6281,3831.3743
2019/12/4,0.2886,3852.9922,3831.0747,3842.03345
2019/12/5,0.3226,3883.4031,3859.8223,3871.6127
2019/12/6,0.2849,3902.3853,3878.7002,3890.54275
2019/12/9,0.3454,3911.9682,3885.2507,3898.60945
2019/12/10,0.3124,3900.959,3882.0877,3891.52335
2019/12/11,0.3613,3909.3854,3890.341,3899.8632
2019/12/12,0.3068,3908.4537,3886.1188,3897.28625
2019/12/13,0.5381,3969.4568,3925.2757,3947.36625
2019/12/16,0.5421,3987.5866,3953.5126,3970.5496
2019/12/17,0.7344,4067.1355,3984.5193,4025.8274
2019/12/18,0.5525,4057.64,4025.3433,4041.49165
2019/12/19,0.4304,4038.5435,4014.8951,4026.7193
2019/12/20,0.4427,4046.7261,4014.9296,4030.82785
2019/12/23,0.4483,4032.1721,3964.3798,3998.27595
2019/12/24,0.3502,3994.5092,3963.6653,3979.08725
2019/12/25,0.3464,4000.5556,3976.3559,3988.45575
2019/12/26,0.3971,4025.9879,3993.5413,4009.7646
2019/12/27,0.5503,4066.7964,4019.7223,4043.25935
2019/12/30,0.5686,4083.6901,4001.4951,4042.5926
2019/12/31,0.4493,4098.1444,4069.0086,4083.5765
2020/1/2,0.6638,4172.6555,4121.3487,4147.0021
2020/1/3,0.5205,4164.2989,4131.864,4148.08145
2020/1/6,0.6388,4170.6384,4102.3796,4136.509
2020/1/7,0.5083,4161.2504,4135.0972,4148.1738
2020/1/8,0.6107,4149.813,4101.9801,4125.89655
2020/1/9,0.4988,4165.6574,4143.592,4154.6247
2020/1/10,0.4119,4180.9771,4148.4817,4164.7294
2020/1/13,0.4362,4203.9883,4148.6007,4176.2945
2020/1/14,0.4712,4223.5078,4188.0809,4205.79435
2020/1/15,0.3813,4193.8686,4150.8799,4172.37425
2020/1/16,0.3654,4175.2938,4142.1795,4158.73665
2020/1/17,0.3596,4177.0282,4141.6448,4159.3365
2020/1/20,0.4449,4185.9629,4149.4879,4167.7254
2020/1/21,0.4741,4165.0203,4113.3251,4139.1727
2020/1/22,0.4604,4141.1772,4046.4866,4093.8319
2020/1/23,0.5808,4103.5244,3972.3933,4037.95885
2020/2/3,0.5704,3732.1572,3639.9089,3686.03305
2020/2/4,0.7745,3786.8629,3652.0035,3719.4332
2020/2/5,0.6333,3866.0108,3781.613,3823.8119
2020/2/6,0.6389,3914.915,3806.9601,3860.93755
2020/2/7,0.5493,3899.8837,3849.7127,3874.7982
2020/2/10,0.5373,3920.1667,3861.0066,3890.58665
2020/2/11,0.5193,3970.5221,3915.7077,3943.1149
2020/2/12,0.4587,3984.4325,3940.6667,3962.5496
2020/2/13,0.5249,3999.5495,3950.1422,3974.84585
2020/2/14,0.5185,4001.5627,3954.0233,3977.793
2020/2/17,0.6605,4077.4464,3999.6511,4038.54875
2020/2/18,0.5899,4076.388,4027.7859,4052.08695
2020/2/19,0.6107,4085.1704,4042.8451,4064.00775
2020/2/20,0.7668,4148.5287,4055.8105,4102.1696
2020/2/21,0.7848,4184.4379,4130.1677,4157.3028
2020/2/24,0.7691,4149.0102,4097.1753,4123.09275
2020/2/25,0.8821,4126.7075,4020.9075,4073.8075
2020/2/26,0.9426,4132.7817,4061.125,4096.95335
2020/2/27,0.6543,4110.5275,4067.4408,4088.98415
2020/2/28,0.831,4031.1453,3928.0663,3979.6058
2020/3/2,0.791,4092.5394,3968.8435,4030.69145
2020/3/3,0.7912,4147.6525,4067.9094,4107.78095
2020/3/4,0.6579,4115.2618,4060.729,4087.9954
2020/3/5,0.8361,4215.8513,4127.0386,4171.44495
2020/3/6,0.622,4181.3102,4135.3901,4158.35015
2020/3/9,0.7505,4063.076,3995.1313,4029.10365
2020/3/10,0.7118,4093.0024,3954.7506,4023.8765
2020/3/11,0.5829,4091.2704,4028.3964,4059.8334
2020/3/12,0.5663,3987.4336,3926.2704,3956.852
2020/3/13,0.6789,3937.1806,3765.1479,3851.16425
2020/3/16,0.6705,3899.8598,3720.5127,3810.18625
2020/3/17,0.5994,3786.8908,3618.307,3702.5989
2020/3/18,0.5589,3775.8506,3636.2565,3706.05355
2020/3/19,0.6518,3647.9874,3503.1866,3575.587
2020/3/20,0.5033,3663.9517,3588.7766,3626.36415
2020/3/23,0.4943,3585.8014,3523.7877,3554.79455
2020/3/24,0.5158,3627.7592,3545.4524,3586.6058
2020/3/25,0.5534,3732.6536,3685.9942,3709.3239
2020/3/26,0.4046,3736.2536,3681.2668,3708.7602
2020/3/27,0.4469,3758.7827,3709.9213,3734.352
2020/3/30,0.457,3690.6388,3637.5853,3664.11205
2020/3/31,0.4013,3716.0707,3676.2024,3696.13655
2020/4/1,0.4297,3731.7799,3670.9653,3701.3726
2020/4/2,0.4145,3734.5306,3652.3167,3693.42365
2020/4/3,0.3593,3738.8323,3698.9822,3718.90725
2020/4/7,0.5138,3803.6286,3772.2054,3787.917
2020/4/8,0.4008,3793.0023,3767.2924,3780.14735
2020/4/9,0.3615,3801.7245,3785.3116,3793.51805
2020/4/10,0.3686,3824.7441,3758.9599,3791.852
2020/4/13,0.2844,3769.8764,3740.1936,3755.035
2020/4/14,0.398,3825.7599,3764.9838,3795.37185
2020/4/15,0.3902,3829.8009,3793.4402,3811.62055
2020/4/16,0.3452,3807.3569,3774.5585,3790.9577
2020/4/17,0.4744,3863.4521,3821.4201,3842.4361
2020/4/20,0.3595,3853.7984,3831.553,3842.6757
2020/4/21,0.3699,3838.2314,3779.9967,3809.11405
2020/4/22,0.3087,3839.3834,3782.2149,3810.79915
2020/4/23,0.3433,3857.4709,3826.5565,3842.0137
2020/4/24,0.3408,3827.212,3787.0714,3807.1417
2020/4/27,0.343,3842.8706,3793.7655,3818.31805
2020/4/28,0.4387,3859.6754,3768.2,3813.9377
2020/4/29,0.3444,3880.7444,3833.7164,3857.2304
2020/4/30,0.4776,3921.7004,3880.4094,3901.0549
2020/5/6,0.5025,3937.6909,3865.9875,3901.8392
2020/5/7,0.3791,3941.4833,3915.9048,3928.69405
2020/5/8,0.4201,3979.6627,3935.9805,3957.8216
2020/5/11,0.4405,3998.0972,3944.5037,3971.30045
2020/5/12,0.3528,3970.1115,3930.2108,3950.16115
2020/5/13,0.3167,3972.5254,3932.5711,3952.54825
2020/5/14,0.3179,3952.1986,3924.0452,3938.1219
2020/5/15,0.3326,3945.1956,3907.4021,3926.29885
2020/5/18,0.4051,3946.4312,3898.4041,3922.41765
2020/5/19,0.3376,3966.8518,3944.0715,3955.46165
2020/5/20,0.3618,3955.7145,3923.9213,3939.8179
2020/5/21,0.3404,3951.743,3907.5788,3929.6609
2020/5/22,0.371,3907.5761,3818.1488,3862.86245
2020/5/25,0.2836,3835.6333,3800.1796,3817.90645
2020/5/26,0.2778,3874.7484,3844.4776,3859.613
2020/5/27,0.3003,3873.6984,3838.4247,3856.06155
2020/5/28,0.3336,3885.4211,3818.4318,3851.92645
2020/5/29,0.3362,3872.3031,3830.4185,3851.3608
2020/6/1,0.489,3976.3151,3901.7263,3939.0207
2020/6/2,0.5172,3991.7761,3958.9774,3975.37675
2020/6/3,0.4894,4018.6759,3982.9299,4000.8029
2020/6/4,0.3735,3999.8051,3968.5723,3984.1887
2020/6/5,0.3667,4001.2509,3967.926,3984.58845
2020/6/8,0.4932,4050.2213,4016.1015,4033.1614
2020/6/9,0.4123,4052.1557,4016.3387,4034.2472
2020/6/10,0.4014,4046.2317,4024.4185,4035.3251
2020/6/11,0.4551,4043.0123,3979.7522,4011.38225
2020/6/12,0.4794,4011.0591,3927.2491,3969.1541
2020/6/15,0.4773,4007.1396,3954.9883,3981.06395
2020/6/16,0.4037,4014.5702,3987.8637,4001.21695
2020/6/17,0.3837,4018.6094,3992.1339,4005.37165
2020/6/18,0.5019,4047.5566,4000.9008,4024.2287
2020/6/19,0.5557,4109.3602,4043.4925,4076.42635
2020/6/22,0.566,4126.9421,4088.7822,4107.86215
2020/6/23,0.4694,4124.725,4080.7533,4102.73915
2020/6/24,0.442,4144.6782,4123.3582,4134.0182
2020/6/29,0.4749,4137.3696,4092.5352,4114.9524
2020/6/30,0.457,4174.4236,4129.7754,4152.0995
2020/7/1,0.6168,4247.7835,4163.4954,4205.63945
2020/7/2,0.9177,4340.1039,4238.1164,4289.11015
2020/7/3,1.0535,4419.5955,4348.4535,4384.0245
2020/7/6,1.4712,4678.1121,4465.8081,4571.9601
2020/7/7,1.4719,4796.3155,4688.0574,4742.18645
2020/7/8,1.2619,4803.3643,4670.6501,4737.0072
2020/7/9,1.2726,4854.1201,4757.2943,4805.7072
2020/7/10,1.149,4821.3745,4734.4725,4777.9235
2020/7/13,1.1654,4878.0773,4741.8743,4809.9758
2020/7/14,1.0769,4860.4404,4729.9258,4795.1831
2020/7/15,0.9868,4837.4757,4723.3608,4780.41825
2020/7/16,1.031,4772.5638,4513.6537,4643.10875
2020/7/17,0.7511,4601.3733,4485.8214,4543.59735
2020/7/20,0.8907,4681.9431,4534.2305,4608.0868
2020/7/21,0.7253,4714.2925,4661.444,4687.86825
2020/7/22,0.8113,4790.4491,4675.3488,4732.89895
2020/7/23,0.8479,4731.4004,4607.6585,4669.52945
2020/7/24,0.8826,4691.698,4479.3928,4585.5454
2020/7/27,0.6203,4558.1189,4482.4408,4520.27985
2020/7/28,0.589,4590.2496,4537.6849,4563.96725
2020/7/29,0.6756,4680.558,4548.8535,4614.70575
2020/7/30,0.6042,4704.6305,4649.7677,4677.1991
2020/7/31,0.6685,4741.8084,4621.9635,4681.88595
2020/8/3,0.7767,4771.3694,4720.025,4745.6972
2020/8/4,0.8678,4807.0782,4747.7748,4777.4265
2020/8/5,0.7113,4786.7031,4711.2723,4748.9877
2020/8/6,0.824,4791.8565,4691.1569,4741.5067
2020/8/7,0.772,4749.0217,4637.8427,4693.4322
2020/8/10,0.7368,4757.6634,4646.2885,4701.97595
2020/8/11,0.7432,4791.5337,4674.8642,4733.19895
2020/8/12,0.7335,4681.6206,4566.2736,4623.9471
2020/8/13,0.5515,4671.7689,4626.1033,4648.9361
2020/8/14,0.5325,4708.0709,4617.632,4662.85145
2020/8/17,0.9689,4838.0864,4721.3589,4779.72265
2020/8/18,0.6838,4825.3861,4788.8293,4807.1077
2020/8/19,0.6957,4809.0499,4738.0086,4773.52925
2020/8/20,0.5723,4721.4357,4662.8032,4692.11945
2020/8/21,0.5155,4739.4836,4684.8101,4712.14685
2020/8/24,0.5462,4769.4673,4716.6054,4743.03635
2020/8/25,0.5119,4802.4122,4746.313,4774.3626
2020/8/26,0.5466,4786.4249,4689.881,4738.15295
2020/8/27,0.4289,4731.9351,4679.3623,4705.6487
2020/8/28,0.5744,4850.4884,4719.3526,4784.9205
2020/8/31,0.7297,4901.2115,4816.2123,4858.7119
2020/9/1,0.4985,4842.135,4791.7829,4816.95895
2020/9/2,0.5691,4863.5509,4797.5204,4830.53565
2020/9/3,0.5247,4877.0117,4800.0577,4838.5347
2020/9/4,0.4322,4778.203,4726.5559,4752.37945
2020/9/7,0.535,4789.3031,4655.56,4722.43155
2020/9/8,0.5011,4707.8966,4639.0531,4673.47485
2020/9/9,0.5842,4645.1972,4558.0304,4601.6138
2020/9/10,0.5423,4647.7505,4572.2058,4609.97815
2020/9/11,0.4151,4630.8842,4563.1061,4596.99515
2020/9/14,0.386,4666.9862,4625.9877,4646.48695
2020/9/15,0.3669,4691.4997,4630.5374,4661.01855
2020/9/16,0.3915,4690.6815,4638.4586,4664.57005
2020/9/17,0.3815,4664.9491,4601.639,4633.29405
2020/9/18,0.5775,4737.8039,4631.7045,4684.7542
2020/9/21,0.4479,4752.9799,4688.7199,4720.8499
2020/9/22,0.4304,4706.2096,4622.1111,4664.16035
2020/9/23,0.3446,4665.96,4623.5528,4644.7564
2020/9/24,0.4049,4631.9482,4562.2086,4597.0784
2020/9/25,0.3345,4599.5387,4554.7199,4577.1293
2020/9/28,0.3058,4613.6324,4571.1507,4592.39155
2020/9/29,0.3092,4616.6767,4586.3537,4601.5152
2020/9/30,0.3203,4634.7239,4563.4108,4599.06735
2020/10/9,0.4003,4695.4041,4655.0851,4675.2446
2020/10/12,0.5601,4823.2666,4704.1554,4763.711
2020/10/13,0.4189,4845.9191,4795.373,4820.64605
2020/10/14,0.4021,4830.4575,4795.9069,4813.1822
2020/10/15,0.3951,4833.8925,4796.2647,4815.0786
2020/10/16,0.4193,4825.5518,4765.967,4795.7594
2020/10/19,0.4643,4849.605,4747.3356,4798.4703
2020/10/20,0.3522,4793.4672,4739.4583,4766.46275
2020/10/21,0.3729,4801.6313,4758.8552,4780.24325
2020/10/22,0.364,4791.8078,4725.4993,4758.65355
2020/10/23,0.3836,4802.456,4717.0984,4759.7772
2020/10/26,0.3889,4713.3945,4639.3019,4676.3482
2020/10/27,0.3326,4708.4623,4671.8536,4690.15795
2020/10/28,0.3893,4753.3125,4685.6012,4719.45685
2020/10/29,0.4204,4803.0317,4679.2529,4741.1423
2020/10/30,0.5007,4778.5089,4683.4719,4730.9904
2020/11/2,0.51,4738.0239,4695.4436,4716.73375
2020/11/3,0.4857,4793.3963,4734.1748,4763.78555
2020/11/4,0.4091,4825.4638,4770.5582,4798.011
2020/11/5,0.497,4885.1118,4837.9996,4861.5557
2020/11/6,0.5481,4897.6295,4845.4293,4871.5294
2020/11/9,0.7032,4997.8017,4918.8609,4958.3313
2020/11/10,0.6288,4995.4126,4928.9319,4962.17225
2020/11/11,0.5867,4957.5846,4901.7067,4929.64565
2020/11/12,0.4213,4926.3422,4891.51,4908.9261
2020/11/13,0.4769,4886.9778,4825.7578,4856.3678
2020/11/16,0.5304,4904.1716,4848.6239,4876.39775
2020/11/17,0.5401,4909.2902,4865.3942,4887.3422
2020/11/18,0.5854,4911.0876,4870.7162,4890.9019
2020/11/19,0.4766,4939.7911,4870.2005,4904.9958
2020/11/20,0.4613,4947.4297,4922.5895,4935.0096
2020/11/23,0.7341,5029.6515,4940.4494,4985.05045
2020/11/24,0.5584,5001.0614,4960.9817,4981.02155
2020/11/25,0.6073,5004.7732,4910.7,4957.7366
2020/11/26,0.4883,4925.2857,4867.8153,4896.5505
2020/11/27,0.58,4980.765,4917.3479,4949.05645
2020/11/30,0.9347,5055.192,4960.2519,5007.72195
2020/12/1,0.7263,5072.5494,4963.1302,5017.8398
2020/12/2,0.6955,5090.6084,5043.3091,5066.95875
2020/12/3,0.633,5072.3046,5033.7887,5053.04665
2020/12/4,0.5137,5072.3865,5017.8506,5045.11855
2020/12/7,0.4979,5067.8698,5014.609,5041.2394
2020/12/8,0.4378,5043.0605,4998.9218,5020.99115
2020/12/9,0.4942,5033.6417,4942.5195,4988.0806
2020/12/10,0.4468,4962.7433,4919.7696,4941.25645
2020/12/11,0.5654,4957.8236,4849.3547,4903.58915
2020/12/14,0.4448,4937.2601,4887.6599,4912.46
2020/12/15,0.4343,4954.1885,4904.7926,4929.49055
2020/12/16,0.3919,4968.8558,4938.1932,4953.5245
2020/12/17,0.4889,5021.6171,4950.3713,4985.9942
2020/12/18,0.4694,5027.4446,4979.0051,5003.22485
2020/12/21,0.5161,5048.5074,4969.999,5009.2532
2020/12/22,0.595,5055.1348,4960.9457,5008.04025
2020/12/23,0.5141,5028.4506,4968.1509,4998.30075
2020/12/24,0.4193,5033.038,4979.2371,5006.13755
2020/12/25,0.4435,5042.0978,4973.6812,5007.8895
2020/12/28,0.5009,5089.3447,5037.8582,5063.60145
2020/12/29,0.5166,5077.4167,5034.3078,5055.86225
2020/12/30,0.5438,5113.7105,5036.6288,5075.16965
2020/12/31,0.6279,5215.6178,5122.4799,5169.04885
2021/1/4,0.7746,5284.4343,5190.9372,5237.68575
2021/1/5,0.823,5368.5049,5234.3775,5301.4412
2021/1/6,0.7089,5433.4694,5341.4304,5387.4499
2021/1/7,0.8043,5513.6568,5413.3526,5463.5047
2021/1/8,0.7474,5547.4733,5442.6939,5495.0836
2021/1/11,0.8479,5555.6916,5412.5046,5484.0981
2021/1/12,0.8201,5596.3525,5417.6272,5506.98985
2021/1/13,0.957,5644.7195,5535.1435,5589.9315
2021/1/14,0.8915,5568.0179,5458.6818,5513.34985
2021/1/15,0.8731,5500.6348,5390.2737,5445.45425
2021/1/18,0.7574,5541.4613,5410.775,5476.11815
2021/1/19,0.772,5532.4793,5415.7166,5474.09795
2021/1/20,0.6247,5496.0493,5426.5357,5461.2925
2021/1/21,0.7606,5593.1058,5490.5626,5541.8342
2021/1/22,0.722,5573.6594,5513.8769,5543.76815
2021/1/25,0.7138,5655.4795,5543.2663,5599.3729
2021/1/26,0.6228,5600.9017,5505.9962,5553.44895
2021/1/27,0.5803,5534.9928,5449.6385,5492.31565
2021/1/28,0.6176,5462.2352,5360.3766,5411.3059
2021/1/29,0.66,5430.2015,5288.0955,5359.1485
2021/2/1,0.6019,5422.299,5342.0458,5382.1724
2021/2/2,0.5978,5503.2145,5411.5173,5457.3659
2021/2/3,0.6803,5532.8864,5473.1237,5503.00505
2021/2/4,0.6531,5510.0535,5411.5749,5460.8142
2021/2/5,0.686,5550.7714,5477.6517,5514.21155
2021/2/8,0.5926,5576.4908,5479.8529,5528.17185
2021/2/9,0.5957,5686.2502,5555.0537,5620.65195
2021/2/10,0.6148,5823.4219,5707.3295,5765.3757
2021/2/18,0.7903,5930.9122,5747.6631,5839.28765
2021/2/19,0.7744,5787.8871,5667.3209,5727.604
2021/2/22,1.0187,5785.5097,5597.3327,5691.4212
2021/2/23,0.8442,5644.7551,5541.1092,5592.93215
2021/2/24,0.8139,5598.8284,5379.7278,5489.2781
2021/2/25,0.8331,5527.6296,5444.1646,5485.8971
2021/2/26,0.7661,5416.3197,5318.8579,5367.5888
2021/3/1,0.6398,5421.555,5345.9449,5383.74995
2021/3/2,0.7084,5454.9687,5305.0545,5380.0116
2021/3/3,0.7019,5452.396,5316.4809,5384.43845
2021/3/4,0.767,5392.3725,5254.7771,5323.5748
2021/3/5,0.7304,5307.8203,5174.2458,5241.03305
2021/3/8,0.83,5326.2602,5079.7984,5203.0293
2021/3/9,0.8317,5094.311,4917.909,5006.11
2021/3/10,0.6126,5055.2785,4981.6161,5018.4473
2021/3/11,0.6835,5138.4146,5020.5784,5079.4965
2021/3/12,0.7246,5153.674,5086.8234,5120.2487
2021/3/15,0.7359,5120.8757,4992.3989,5056.6373
2021/3/16,0.5818,5084.3085,5009.951,5047.12975
2021/3/17,0.5377,5123.5452,5020.1255,5071.83535
2021/3/18,0.5151,5160.4566,5111.1294,5135.793
2021/3/19,0.5918,5089.9175,4980.7609,5035.3392
2021/3/22,0.6034,5071.3378,4996.541,5033.9394
2021/3/23,0.5696,5064.02,4966.534,5015.277
